TimeDelta,Length,Port,Protocol,Length,Info
0.00044,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1261666 Ack=144440 Win=90880 Len=1368 TSval=159518 TSecr=1987407446 [TCP segment of a reassembled PDU]
0.000271,262,443,TLSv1.3,262,Application Data
0.000287,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1263181 Ack=144440 Win=90880 Len=1368 TSval=159518 TSecr=1987407446 [TCP segment of a reassembled PDU]
0.000222,205,443,TLSv1.3,205,Application Data
0.057905,115,51347,TCP,115,443  >  51347 [ACK] Seq=144440 Ack=1258693 Win=268800 Len=0 TSval=1987407579 TSecr=159518
0.000194,115,51347,TCP,115,443  >  51347 [ACK] Seq=144440 Ack=1258840 Win=268800 Len=0 TSval=1987407579 TSecr=159518
0.002671,115,51347,TCP,115,443  >  51347 [ACK] Seq=144440 Ack=1260298 Win=268288 Len=0 TSval=1987407580 TSecr=159518
0.0002,115,51347,TCP,115,443  >  51347 [ACK] Seq=144440 Ack=1263034 Win=268800 Len=0 TSval=1987407580 TSecr=159518
0.000147,115,51347,TCP,115,443  >  51347 [ACK] Seq=144440 Ack=1263181 Win=268800 Len=0 TSval=1987407580 TSecr=159518
0.000145,115,51347,TCP,115,443  >  51347 [ACK] Seq=144440 Ack=1264639 Win=268288 Len=0 TSval=1987407581 TSecr=159518
0.060951,1041,443,TLSv1.3,1041,Application Data
0.054276,182,51347,TLSv1.3,182,Application Data
0.000197,153,51347,TLSv1.3,153,Application Data
0.000147,169,51347,TLSv1.3,169,Application Data
0.000974,115,443,TCP,115,51347  >  443 [ACK] Seq=1265565 Ack=144545 Win=90880 Len=0 TSval=159536 TSecr=1987407697
0.004662,115,51347,TCP,115,443  >  51347 [ACK] Seq=144599 Ack=1265565 Win=268800 Len=0 TSval=1987407703 TSecr=159531
0.000127,115,51347,TCP,115,[TCP Dup ACK 11923#1] 443  >  51347 [ACK] Seq=144599 Ack=1265565 Win=268800 Len=0 TSval=1987407703 TSecr=159531
0.000911,115,51347,TCP,115,[TCP Dup ACK 11923#2] 443  >  51347 [ACK] Seq=144599 Ack=1265565 Win=268800 Len=0 TSval=1987407703 TSecr=159531
0.000117,115,51347,TCP,115,[TCP Dup ACK 11923#3] 443  >  51347 [ACK] Seq=144599 Ack=1265565 Win=268800 Len=0 TSval=1987407703 TSecr=159531
0.000122,115,51347,TCP,115,[TCP Dup ACK 11923#4] 443  >  51347 [ACK] Seq=144599 Ack=1265565 Win=268800 Len=0 TSval=1987407703 TSecr=159531
0.000665,115,51347,TCP,115,[TCP Dup ACK 11923#5] 443  >  51347 [ACK] Seq=144599 Ack=1265565 Win=268800 Len=0 TSval=1987407703 TSecr=159531
0.026787,115,443,TCP,115,51347  >  443 [ACK] Seq=1265565 Ack=144599 Win=90880 Len=0 TSval=159540 TSecr=1987407697
0.012201,163,443,TLSv1.3,163,Application Data
0.037671,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1265613 Ack=144599 Win=90880 Len=1368 TSval=159544 TSecr=1987407697 [TCP segment of a reassembled PDU]
0.000348,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1266981 Ack=144599 Win=90880 Len=1368 TSval=159544 TSecr=1987407697 [TCP segment of a reassembled PDU]
0.000218,262,443,TLSv1.3,262,Application Data
0.000272,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1268496 Ack=144599 Win=90880 Len=1368 TSval=159544 TSecr=1987407697 [TCP segment of a reassembled PDU]
0.000268,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1269864 Ack=144599 Win=90880 Len=1368 TSval=159544 TSecr=1987407697 [TCP segment of a reassembled PDU]
0.000219,262,443,TLSv1.3,262,Application Data
0.00026,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1271379 Ack=144599 Win=90880 Len=1368 TSval=159544 TSecr=1987407697 [TCP segment of a reassembled PDU]
0.000458,1483,443,TCP,1483,[TCP Retransmission] 51347  >  443 [ACK] Seq=1271379 Ack=144599 Win=90880 Len=1368 TSval=159544 TSecr=1987407697
0.003263,1483,443,TCP,1483,[TCP Retransmission] 51347  >  443 [ACK] Seq=1271379 Ack=144599 Win=90880 Len=1368 TSval=159544 TSecr=1987407697
0.000205,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1272747 Ack=144599 Win=90880 Len=1368 TSval=159544 TSecr=1987407697 [TCP segment of a reassembled PDU]
0.000332,262,443,TLSv1.3,262,Application Data
0.000226,148,443,TLSv1.3,148,Application Data
0.016087,115,51347,TCP,115,443  >  51347 [ACK] Seq=144599 Ack=1265613 Win=268800 Len=0 TSval=1987407804 TSecr=159541
0.032762,175,51347,TLSv1.3,175,Application Data
0.001511,115,443,TCP,115,51347  >  443 [ACK] Seq=1274295 Ack=144659 Win=90880 Len=0 TSval=159550 TSecr=1987407837
0.000733,115,443,TCP,115,[TCP Dup ACK 11945#1] 51347  >  443 [ACK] Seq=1274295 Ack=144659 Win=90880 Len=0 TSval=159550 TSecr=1987407837
0.003295,115,51347,TCP,115,443  >  51347 [ACK] Seq=144659 Ack=1268349 Win=268800 Len=0 TSval=1987407842 TSecr=159544
0.000337,115,51347,TCP,115,443  >  51347 [ACK] Seq=144659 Ack=1269864 Win=268800 Len=0 TSval=1987407843 TSecr=159544
0.000149,115,51347,TCP,115,443  >  51347 [ACK] Seq=144659 Ack=1271379 Win=268800 Len=0 TSval=1987407843 TSecr=159544
0.00475,115,51347,TCP,115,443  >  51347 [ACK] Seq=144659 Ack=1274115 Win=268800 Len=0 TSval=1987407848 TSecr=159544
0.0002,115,51347,TCP,115,443  >  51347 [ACK] Seq=144659 Ack=1274295 Win=268800 Len=0 TSval=1987407848 TSecr=159544
0.049468,1108,443,TLSv1.3,1108,Application Data
0.031317,450,51347,TLSv1.3,450,Application Data
0.003793,115,443,TCP,115,51347  >  443 [ACK] Seq=1275288 Ack=144994 Win=93696 Len=0 TSval=159559 TSecr=1987407928
0.02956,115,51347,TCP,115,443  >  51347 [ACK] Seq=144994 Ack=1275288 Win=268800 Len=0 TSval=1987407962 TSecr=159556
0.069759,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1275288 Ack=144994 Win=93696 Len=1368 TSval=159569 TSecr=1987407962 [TCP segment of a reassembled PDU]
0.000389,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1276656 Ack=144994 Win=93696 Len=1368 TSval=159569 TSecr=1987407962 [TCP segment of a reassembled PDU]
0.000396,262,443,TLSv1.3,262,Application Data
0.000343,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1278171 Ack=144994 Win=93696 Len=1368 TSval=159570 TSecr=1987407962 [TCP segment of a reassembled PDU]
0.000217,205,443,TLSv1.3,205,Application Data
0.000267,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1279629 Ack=144994 Win=93696 Len=1368 TSval=159570 TSecr=1987407962 [TCP segment of a reassembled PDU]
0.001471,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1280997 Ack=144994 Win=93696 Len=1368 TSval=159570 TSecr=1987407962 [TCP segment of a reassembled PDU]
0.053426,186,51347,TLSv1.3,186,Application Data
0.000641,115,443,TCP,115,[TCP Previous segment not captured] 51347  >  443 [ACK] Seq=1283970 Ack=145065 Win=93696 Len=0 TSval=159575 TSecr=1987408088
0.003371,115,51347,TCP,115,443  >  51347 [ACK] Seq=145065 Ack=1278024 Win=267520 Len=0 TSval=1987416280 TSecr=159569
0.000848,115,51347,TCP,115,[TCP Dup ACK 11965#1] 443  >  51347 [ACK] Seq=145065 Ack=1278024 Win=267520 Len=0 TSval=1987408092 TSecr=159569
0.001456,115,51347,TCP,115,[TCP Dup ACK 11965#2] 443  >  51347 [ACK] Seq=145065 Ack=1278024 Win=267520 Len=0 TSval=1987408092 TSecr=159569
0.000188,115,51347,TCP,115,443  >  51347 [ACK] Seq=145065 Ack=1278171 Win=268800 Len=0 TSval=1987408093 TSecr=159570
0.000151,115,51347,TCP,115,443  >  51347 [ACK] Seq=145065 Ack=1279629 Win=268288 Len=0 TSval=1987408093 TSecr=159570
0.000156,115,51347,TCP,115,443  >  51347 [ACK] Seq=145065 Ack=1282365 Win=268800 Len=0 TSval=1987408094 TSecr=159570
0.00022,115,51347,TCP,115,[TCP ACKed unseen segment] 443  >  51347 [ACK] Seq=145065 Ack=1282512 Win=268800 Len=0 TSval=1987408094 TSecr=159570
0.000148,115,51347,TCP,115,443  >  51347 [ACK] Seq=145065 Ack=1283970 Win=268288 Len=0 TSval=1987408094 TSecr=159570
0.059944,1232,443,TLSv1.3,1232,Application Data
0.048996,249,51347,TLSv1.3,249,Application Data
0.00026,161,51347,TLSv1.3,161,Application Data
0.000877,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=145199 Win=96512 Len=0 TSval=159587 TSecr=1987408204
0.000267,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=145245 Win=96512 Len=0 TSval=159587 TSecr=1987408204
0.004901,309,51347,TLSv1.3,309,Application Data
0.00213,309,51347,TCP,309,"[TCP Retransmission] 443  >  51347 [PSH, ACK] Seq=145245 Ack=1283970 Win=268800 Len=194 TSval=1987408210 TSecr=159575"
0.000127,309,51347,TCP,309,"[TCP Retransmission] 443  >  51347 [PSH, ACK] Seq=145245 Ack=1283970 Win=268800 Len=194 TSval=1987408210 TSecr=159575"
0.001249,309,51347,TCP,309,"[TCP Retransmission] 443  >  51347 [PSH, ACK] Seq=145245 Ack=1283970 Win=268800 Len=194 TSval=1987408210 TSecr=159575"
0.00019,157,51347,TLSv1.3,157,Application Data
0.000292,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=145439 Win=99392 Len=0 TSval=159588 TSecr=1987408210
0.001311,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=145481 Win=99392 Len=0 TSval=159588 TSecr=1987408211
0.000384,115,51347,TCP,115,443  >  51347 [ACK] Seq=145481 Ack=1285087 Win=268800 Len=0 TSval=1987408216 TSecr=159582
0.000116,115,51347,TCP,115,[TCP Dup ACK 11985#1] 443  >  51347 [ACK] Seq=145481 Ack=1285087 Win=268800 Len=0 TSval=1987408216 TSecr=159582
0.000282,115,443,TCP,115,[TCP Dup ACK 11984#1] 51347  >  443 [ACK] Seq=1285087 Ack=145481 Win=99392 Len=0 TSval=159588 TSecr=1987408211
0.002776,203,51347,TLSv1.3,203,Application Data
0.000201,157,51347,TLSv1.3,157,Application Data
0.000812,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=145569 Win=99392 Len=0 TSval=159588 TSecr=1987408219
0.000264,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=145611 Win=99392 Len=0 TSval=159588 TSecr=1987408220
0.003545,193,51347,TLSv1.3,193,Application Data
0.000116,193,51347,TCP,193,"[TCP Retransmission] 443  >  51347 [PSH, ACK] Seq=145611 Ack=1285087 Win=268800 Len=78 TSval=1987408224 TSecr=159582"
0.000218,157,51347,TLSv1.3,157,Application Data
0.000729,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=145731 Win=99392 Len=0 TSval=159589 TSecr=1987408224
0.002821,189,51347,TLSv1.3,189,Application Data
0.000202,157,51347,TLSv1.3,157,Application Data
0.00028,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=145847 Win=99392 Len=0 TSval=159589 TSecr=1987408228
0.002899,199,51347,TLSv1.3,199,Application Data
0.0002,157,51347,TLSv1.3,157,Application Data
0.000147,193,51347,TLSv1.3,193,Application Data
0.000147,196,51347,TLSv1.3,196,Application Data
0.000221,158,51347,TLSv1.3,158,Application Data
0.000146,158,51347,TLSv1.3,158,Application Data
0.000271,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=145973 Win=99392 Len=0 TSval=159590 TSecr=1987408232
0.000146,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=146051 Win=99392 Len=0 TSval=159590 TSecr=1987408232
0.000146,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=146132 Win=99392 Len=0 TSval=159590 TSecr=1987408232
0.000318,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=146175 Win=99392 Len=0 TSval=159590 TSecr=1987408232
0.000225,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=146218 Win=99392 Len=0 TSval=159590 TSecr=1987408232
0.000197,201,51347,TLSv1.3,201,Application Data
0.000147,157,51347,TLSv1.3,157,Application Data
0.000349,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=146304 Win=99392 Len=0 TSval=159590 TSecr=1987408234
0.000228,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=146346 Win=99392 Len=0 TSval=159590 TSecr=1987408234
0.02603,196,51347,TLSv1.3,196,Application Data
0.000125,196,51347,TCP,196,"[TCP Retransmission] 443  >  51347 [PSH, ACK] Seq=146346 Ack=1285087 Win=268800 Len=81 TSval=1987408260 TSecr=159582"
0.000216,157,51347,TLSv1.3,157,Application Data
0.000922,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=146469 Win=99392 Len=0 TSval=159592 TSecr=1987408260
0.001953,192,51347,TLSv1.3,192,Application Data
0.000201,157,51347,TLSv1.3,157,Application Data
0.000644,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=146588 Win=99392 Len=0 TSval=159593 TSecr=1987408264
0.003095,197,51347,TLSv1.3,197,Application Data
0.000202,157,51347,TLSv1.3,157,Application Data
0.00028,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=146712 Win=99392 Len=0 TSval=159593 TSecr=1987408268
0.003062,204,51347,TLSv1.3,204,Application Data
0.000185,204,51347,TCP,204,"[TCP Retransmission] 443  >  51347 [PSH, ACK] Seq=146712 Ack=1285087 Win=268800 Len=89 TSval=1987408271 TSecr=159587"
0.000694,204,51347,TCP,204,"[TCP Retransmission] 443  >  51347 [PSH, ACK] Seq=146712 Ack=1285087 Win=268800 Len=89 TSval=1987408271 TSecr=159587"
0.002142,204,51347,TCP,204,"[TCP Retransmission] 443  >  51347 [PSH, ACK] Seq=146712 Ack=1285087 Win=268800 Len=89 TSval=1987408271 TSecr=159587"
0.000208,157,51347,TLSv1.3,157,Application Data
0.00008,157,51347,TCP,157,"[TCP Retransmission] 443  >  51347 [PSH, ACK] Seq=146801 Ack=1285087 Win=268800 Len=42 TSval=1987408271 TSecr=159587"
0.002665,115,443,TCP,115,51347  >  443 [ACK] Seq=1285087 Ack=146843 Win=99392 Len=0 TSval=159594 TSecr=1987408271
0.016132,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1285087 Ack=146843 Win=99392 Len=1368 TSval=159596 TSecr=1987408271 [TCP segment of a reassembled PDU]
0.000277,1483,443,TCP,1483,[TCP Retransmission] 51347  >  443 [ACK] Seq=1285087 Ack=146843 Win=99392 Len=1368 TSval=159596 TSecr=1987408271
0.000306,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1286455 Ack=146843 Win=99392 Len=1368 TSval=159596 TSecr=1987408271 [TCP segment of a reassembled PDU]
0.000408,262,443,TLSv1.3,262,Application Data
0.000338,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1287970 Ack=146843 Win=99392 Len=1368 TSval=159596 TSecr=1987408271 [TCP segment of a reassembled PDU]
0.000217,205,443,TLSv1.3,205,Application Data
0.000276,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1289428 Ack=146843 Win=99392 Len=1368 TSval=159596 TSecr=1987408271 [TCP segment of a reassembled PDU]
0.000297,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1290796 Ack=146843 Win=99392 Len=1368 TSval=159596 TSecr=1987408271 [TCP segment of a reassembled PDU]
0.000624,1483,443,TCP,1483,[TCP Retransmission] 51347  >  443 [ACK] Seq=1290796 Ack=146843 Win=99392 Len=1368 TSval=159596 TSecr=1987408271
0.000114,1483,443,TCP,1483,[TCP Retransmission] 51347  >  443 [ACK] Seq=1290796 Ack=146843 Win=99392 Len=1368 TSval=159596 TSecr=1987408271
0.000565,1483,443,TCP,1483,[TCP Retransmission] 51347  >  443 [ACK] Seq=1290796 Ack=146843 Win=99392 Len=1368 TSval=159596 TSecr=1987408271
0.000976,1483,443,TCP,1483,[TCP Retransmission] 51347  >  443 [ACK] Seq=1290796 Ack=146843 Win=99392 Len=1368 TSval=159596 TSecr=1987408271
0.001269,1483,443,TCP,1483,[TCP Retransmission] 51347  >  443 [ACK] Seq=1290796 Ack=146843 Win=99392 Len=1368 TSval=159596 TSecr=1987408271
0.000158,262,443,TLSv1.3,262,Application Data
0.00031,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1292311 Ack=146843 Win=99392 Len=1368 TSval=159596 TSecr=1987408271 [TCP segment of a reassembled PDU]
0.000226,205,443,TLSv1.3,205,Application Data
0.055815,115,51347,TCP,115,443  >  51347 [ACK] Seq=146843 Ack=1287823 Win=268800 Len=0 TSval=1987408354 TSecr=159596
0.004112,115,51347,TCP,115,443  >  51347 [ACK] Seq=146843 Ack=1293769 Win=268288 Len=0 TSval=1987408360 TSecr=159596
0.049647,1197,443,TLSv1.3,1197,Application Data
0.066747,115,51347,TCP,115,443  >  51347 [ACK] Seq=146843 Ack=1294851 Win=268800 Len=0 TSval=1987408474 TSecr=159607
0.038194,190,51347,TLSv1.3,190,Application Data
0.000202,157,51347,TLSv1.3,157,Application Data
0.000918,115,443,TCP,115,51347  >  443 [ACK] Seq=1294851 Ack=146960 Win=99392 Len=0 TSval=159618 TSecr=1987408514
0.001853,195,51347,TLSv1.3,195,Application Data
0.000196,157,51347,TLSv1.3,157,Application Data
0.001016,115,443,TCP,115,51347  >  443 [ACK] Seq=1294851 Ack=147082 Win=99392 Len=0 TSval=159618 TSecr=1987408517
0.000126,115,443,TCP,115,[TCP Dup ACK 12056#1] 51347  >  443 [ACK] Seq=1294851 Ack=147082 Win=99392 Len=0 TSval=159618 TSecr=1987408517
0.00072,115,443,TCP,115,[TCP Dup ACK 12056#2] 51347  >  443 [ACK] Seq=1294851 Ack=147082 Win=99392 Len=0 TSval=159618 TSecr=1987408517
0.001082,189,51347,TLSv1.3,189,Application Data
0.000126,189,51347,TLSv1.3,189,"[TCP Fast Retransmission] , Application Data"
0.000149,157,51347,TLSv1.3,157,Application Data
0.000912,115,443,TCP,115,[TCP Dup ACK 12056#3] 51347  >  443 [ACK] Seq=1294851 Ack=147082 Win=99392 Len=0 TSval=159618 TSecr=1987408517
0.000189,115,443,TCP,115,51347  >  443 [ACK] Seq=1294851 Ack=147198 Win=99392 Len=0 TSval=159618 TSecr=1987408519
0.002122,191,51347,TLSv1.3,191,Application Data
0.000202,157,51347,TLSv1.3,157,Application Data
0.004491,194,51347,TLSv1.3,194,Application Data
0.000201,157,51347,TLSv1.3,157,Application Data
0.000074,157,51347,TCP,157,"[TCP Retransmission] 443  >  51347 [PSH, ACK] Seq=147395 Ack=1294851 Win=268800 Len=42 TSval=1987408528 TSecr=159607"
0.007225,115,443,TCP,115,51347  >  443 [ACK] Seq=1294851 Ack=147316 Win=99392 Len=0 TSval=159619 TSecr=1987408524
0.000322,115,443,TCP,115,51347  >  443 [ACK] Seq=1294851 Ack=147437 Win=99392 Len=0 TSval=159619 TSecr=1987408528
0.006925,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1294851 Ack=147437 Win=99392 Len=1368 TSval=159621 TSecr=1987408528 [TCP segment of a reassembled PDU]
0.000395,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1296219 Ack=147437 Win=99392 Len=1368 TSval=159621 TSecr=1987408528 [TCP segment of a reassembled PDU]
0.000146,262,443,TLSv1.3,262,Application Data
0.000279,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1297734 Ack=147437 Win=99392 Len=1368 TSval=159621 TSecr=1987408528 [TCP segment of a reassembled PDU]
0.000226,205,443,TLSv1.3,205,Application Data
0.003829,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1299192 Ack=147437 Win=99392 Len=1368 TSval=159621 TSecr=1987408528 [TCP segment of a reassembled PDU]
0.000352,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1300560 Ack=147437 Win=99392 Len=1368 TSval=159621 TSecr=1987408528 [TCP segment of a reassembled PDU]
0.000221,262,443,TLSv1.3,262,Application Data
0.000276,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1302075 Ack=147437 Win=99392 Len=1368 TSval=159621 TSecr=1987408528 [TCP segment of a reassembled PDU]
0.000225,205,443,TLSv1.3,205,Application Data
0.057965,115,51347,TCP,115,443  >  51347 [ACK] Seq=147437 Ack=1297587 Win=268800 Len=0 TSval=1987408604 TSecr=159621
0.000126,115,51347,TCP,115,[TCP Dup ACK 12081#1] 443  >  51347 [ACK] Seq=147437 Ack=1297587 Win=268800 Len=0 TSval=1987408604 TSecr=159621
0.002755,115,51347,TCP,115,[TCP Dup ACK 12081#2] 443  >  51347 [ACK] Seq=147437 Ack=1297587 Win=268800 Len=0 TSval=1987408604 TSecr=159621
0.000198,115,51347,TCP,115,443  >  51347 [ACK] Seq=147437 Ack=1297734 Win=268800 Len=0 TSval=1987408604 TSecr=159621
0.000153,115,51347,TCP,115,443  >  51347 [ACK] Seq=147437 Ack=1299192 Win=268288 Len=0 TSval=1987408604 TSecr=159621
0.000147,115,51347,TCP,115,443  >  51347 [ACK] Seq=147437 Ack=1301928 Win=268800 Len=0 TSval=1987408609 TSecr=159621
0.000216,115,51347,TCP,115,443  >  51347 [ACK] Seq=147437 Ack=1302075 Win=268800 Len=0 TSval=1987408609 TSecr=159621
0.000147,115,51347,TCP,115,443  >  51347 [ACK] Seq=147437 Ack=1303533 Win=268288 Len=0 TSval=1987408609 TSecr=159621
0.060907,1027,443,TLSv1.3,1027,Application Data
0.026567,169,51347,TLSv1.3,169,Application Data
0.000119,169,51347,TCP,169,"[TCP Retransmission] 443  >  51347 [PSH, ACK] Seq=147437 Ack=1303533 Win=268800 Len=54 TSval=1987408698 TSecr=159621"
0.000645,169,51347,TCP,169,"[TCP Retransmission] 443  >  51347 [PSH, ACK] Seq=147437 Ack=1303533 Win=268800 Len=54 TSval=1987408698 TSecr=159621"
0.032694,115,443,TCP,115,51347  >  443 [ACK] Seq=1304445 Ack=147491 Win=99392 Len=0 TSval=159640 TSecr=1987408698
0.000632,115,51347,TCP,115,443  >  51347 [ACK] Seq=147491 Ack=1304445 Win=268800 Len=0 TSval=1987408732 TSecr=159633
0.047146,194,51347,TLSv1.3,194,Application Data
0.0002,157,51347,TLSv1.3,157,Application Data
0.000277,115,443,TCP,115,51347  >  443 [ACK] Seq=1304445 Ack=147612 Win=99392 Len=0 TSval=159644 TSecr=1987408780
0.00296,195,51347,TLSv1.3,195,Application Data
0.000195,157,51347,TLSv1.3,157,Application Data
0.000292,115,443,TCP,115,51347  >  443 [ACK] Seq=1304445 Ack=147734 Win=99392 Len=0 TSval=159645 TSecr=1987408783
0.003457,190,51347,TLSv1.3,190,Application Data
0.000202,157,51347,TLSv1.3,157,Application Data
0.001898,115,443,TCP,115,51347  >  443 [ACK] Seq=1304445 Ack=147851 Win=99392 Len=0 TSval=159645 TSecr=1987408787
0.001576,196,51347,TLSv1.3,196,Application Data
0.000197,157,51347,TLSv1.3,157,Application Data
0.000278,115,443,TCP,115,51347  >  443 [ACK] Seq=1304445 Ack=147974 Win=99392 Len=0 TSval=159645 TSecr=1987408791
0.007587,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1304445 Ack=147974 Win=99392 Len=1368 TSval=159646 TSecr=1987408791 [TCP segment of a reassembled PDU]
0.000255,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1305813 Ack=147974 Win=99392 Len=1368 TSval=159646 TSecr=1987408791 [TCP segment of a reassembled PDU]
0.000143,262,443,TLSv1.3,262,Application Data
0.000377,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1307328 Ack=147974 Win=99392 Len=1368 TSval=159646 TSecr=1987408791 [TCP segment of a reassembled PDU]
0.000238,205,443,TLSv1.3,205,Application Data
0.001582,205,443,TCP,205,"[TCP Retransmission] 51347  >  443 [PSH, ACK] Seq=1308696 Ack=147974 Win=99392 Len=90 TSval=159646 TSecr=1987408791"
0.000184,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1308786 Ack=147974 Win=99392 Len=1368 TSval=159646 TSecr=1987408791 [TCP segment of a reassembled PDU]
0.000332,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1310154 Ack=147974 Win=99392 Len=1368 TSval=159646 TSecr=1987408791 [TCP segment of a reassembled PDU]
0.000268,262,443,TLSv1.3,262,Application Data
0.000224,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1311669 Ack=147974 Win=99392 Len=1368 TSval=159646 TSecr=1987408791 [TCP segment of a reassembled PDU]
0.000274,205,443,TLSv1.3,205,Application Data
0.056499,115,51347,TCP,115,443  >  51347 [ACK] Seq=147974 Ack=1307181 Win=268800 Len=0 TSval=1987408859 TSecr=159646
0.000198,115,51347,TCP,115,443  >  51347 [ACK] Seq=147974 Ack=1307328 Win=268800 Len=0 TSval=1987408859 TSecr=159646
0.002077,115,51347,TCP,115,443  >  51347 [ACK] Seq=147974 Ack=1308786 Win=268800 Len=0 TSval=1987408861 TSecr=159646
0.00019,115,51347,TCP,115,443  >  51347 [ACK] Seq=147974 Ack=1311522 Win=268800 Len=0 TSval=1987408862 TSecr=159646
0.000139,115,51347,TCP,115,[TCP Dup ACK 12121#1] 443  >  51347 [ACK] Seq=147974 Ack=1311522 Win=268800 Len=0 TSval=1987408862 TSecr=159646
0.000164,115,51347,TCP,115,443  >  51347 [ACK] Seq=147974 Ack=1311669 Win=268800 Len=0 TSval=1987408862 TSecr=159646
0.000122,115,51347,TCP,115,[TCP Dup ACK 12123#1] 443  >  51347 [ACK] Seq=147974 Ack=1311669 Win=268800 Len=0 TSval=1987408862 TSecr=159646
0.000074,115,51347,TCP,115,[TCP Dup ACK 12123#2] 443  >  51347 [ACK] Seq=147974 Ack=1311669 Win=268800 Len=0 TSval=1987408862 TSecr=159646
0.000076,115,51347,TCP,115,[TCP Dup ACK 12123#3] 443  >  51347 [ACK] Seq=147974 Ack=1311669 Win=268800 Len=0 TSval=1987408862 TSecr=159646
0.0002,115,51347,TCP,115,443  >  51347 [ACK] Seq=147974 Ack=1313127 Win=268288 Len=0 TSval=1987408863 TSecr=159646
0.060822,1013,443,TLSv1.3,1013,Application Data
0.060214,115,51347,TCP,115,443  >  51347 [ACK] Seq=147974 Ack=1314025 Win=268800 Len=0 TSval=1987408983 TSecr=159658
0.000126,115,51347,TCP,115,[TCP Dup ACK 12129#1] 443  >  51347 [ACK] Seq=147974 Ack=1314025 Win=268800 Len=0 TSval=1987408983 TSecr=159658
0.000304,115,51347,TCP,115,[TCP Dup ACK 12129#2] 443  >  51347 [ACK] Seq=147974 Ack=1314025 Win=268800 Len=0 TSval=1987408983 TSecr=159658
0.000866,115,51347,TCP,115,[TCP Dup ACK 12129#3] 443  >  51347 [ACK] Seq=147974 Ack=1314025 Win=268800 Len=0 TSval=1987408983 TSecr=159658
0.000352,115,51347,TCP,115,[TCP Dup ACK 12129#4] 443  >  51347 [ACK] Seq=147974 Ack=1314025 Win=268800 Len=0 TSval=1987408983 TSecr=159658
0.046107,194,51347,TLSv1.3,194,Application Data
0.012273,115,443,TCP,115,51347  >  443 [ACK] Seq=1314025 Ack=148459 Win=99392 Len=0 TSval=159671 TSecr=1987409039
0.015364,1483,443,TCP,1483,51347  >  443 [ACK] Seq=1314025 Ack=148459 Win=99392 Len=1368 TSval=159672 TSecr=1987409039 [TCP segment of a reassembled PDU]
0.000312,1483,443,TCP,1483,[TCP Retransmission] 51347  >  443 [ACK] Seq=1314025 Ack=148459 Win=99392 Len=1368 TSval=159672 TSecr=1987409039
